combine w/,team table,,,,OLDentryid,entryid,Year,orgid,Class,Team,Place,buggyid,Prelim,Reroll,Final,Fin Reroll,DQ,Note,PreDriver,PreH1,PreH2,PreH3,PreH4,PreH5,RRDriver,RRH1,RRH2,RRH3,RRH4,RRH5,FinDriver,FinH1,FinH2,FinH3,FinH4,FinH5,FinRRDriver,FinRRH1,FinRRH2,FinRRH3,FinRRH4,FinRRH5
,,,,,13,1962.PKA.MA,1962,PKA,M,A,2,shark,153.9,0,149.8,0,0,,0,10,12,0,0,15,0,0,0,0,0,0,0,10,12,0,0,15,0,0,0,0,0,0
,,,,,1424,1962.SAE.MA,1962,SAE,M,A,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1963.ATO.MA,1963,ATO,M,A,0,goldengoose,0,0,0,0,Crash,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1378,1963.BTP.MA,1963,BTP,M,A,3,doublezero,0,0,157,0,0,,1748,1743,1744,1745,1746,1747,0,0,0,0,0,0,1748,1743,1744,1745,1746,1747,0,0,0,0,0,0
,,,,,1712,1963.DU.MA,1963,DU,M,A,4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,15,1963.PKA.MB,1963,PKA,M,B,0,cheetah,164.6,0,0,0,0,,25,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,16,1963.PKA.MA,1963,PKA,M,A,1,shark,154.4,0,154,0,0,,28,23,12,29,30,24,0,0,0,0,0,0,28,23,12,29,30,24,0,0,0,0,0,0
,,,,,1425,1963.SAE.MA,1963,SAE,M,A,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1715,1963.SN.MA,1963,SN,M,A,0,lizzard,0,0,0,0,Crash,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1964.ATO.MA,1964,ATO,M,A,0,goldengoose,0,0,0,0,Spin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1964.ATO.MB,1964,ATO,M,B,0,0,0,0,0,0,Collision,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1711,1964.BSR.MA,1964,BSR,M,A,0,dolphin,159.9,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,742,1964.BTP.MA,1964,BTP,M,A,1,doublezero,151.5,0,167,0,0,,1748,1743,1750,1751,1752,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1387,1964.BTP.MB,1964,BTP,M,B,3,triplezero,0,0,0,157.7,0,Collision with ATO A. Reroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1964.DU.MA,1964,DU,M,A,0,0,0,0,0,0,0,Pusher fell; BTP B and ATO A collided avoiding him,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1964.MDC.MA,1964,MDC,M,A,0,0,0,0,0,0,0,"Finished ""dead last""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,17,1964.PKA.MB,1964,PKA,M,B,0,shark,0,0,0,0,Collision,,31,27,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,18,1964.PKA.MA,1964,PKA,M,A,5,tigershark,159.5,0,0,0,0,"Knocked out of Championship Heat because BTP B, PKT A rerolls were faster than this prelim time",25,26,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1409,1964.PKT.MA,1964,PKT,M,A,3,shamrock,0,0,0,157.7,0,Collision with PKA B. Reroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1426,1964.SAE.MA,1964,SAE,M,A,2,0,150.9,0,153,0,Interference,Pusher stumbled in front of BTP A in Championship heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1380,1965.ATO.MA,1965,ATO,M,A,2,goldengoose,151.77,0,151.9,0,0,Contact with BTP A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.ATO.MB,1965,ATO,M,B,0,andy,157.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.BSR.MA,1965,BSR,M,A,0,0,0,0,0,0,4/5 Transition,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,741,1965.BTP.MA,1965,BTP,M,A,1,doublezero,147.7,0,148.77,0,0,Skid in chute; contact ATO A,1748,1743,1756,1751,1758,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1391,1965.BTP.MB,1965,BTP,M,B,3,triplezero,154.27,0,152.05,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.DTD.MA,1965,DTD,M,A,0,0,164.85,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.DU.MA,1965,DU,M,A,0,0,170.85,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.DU.MB,1965,DU,M,B,0,0,176.55,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.MDC.MA,1965,MDC,M,A,0,0,165.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.MDC.MB,1965,MDC,M,B,0,0,185.9,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,19,1965.PKA.MA,1965,PKA,M,A,5,tigershark,155.4,0,0,0,0,,34,35,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,20,1965.PKA.MB,1965,PKA,M,B,6,shark,156.27,0,0,0,0,,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.PKT.MA,1965,PKT,M,A,0,0,170.1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.PKT.MB,1965,PKT,M,B,0,doubleseven,179,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.SAE.MA,1965,SAE,M,A,4,0,157.2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.SN.MA,1965,SN,M,A,0,0,178.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.SN.MB,1965,SN,M,B,0,0,191.9,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.TDP.MA,1965,TDP,M,A,0,0,0,0,0,0,Lane Violation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1965.TX.MA,1965,TX,M,A,0,0,174.57,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1966.ATO.MB,1966,ATO,M,B,0,andy,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1381,1966.ATO.MA,1966,ATO,M,A,2,goldengoose,0,0,149.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,0,1966.BSR.MA,1966,BSR,M,A,0,dolphin,0,0,0,0,Spin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,740,1966.BTP.MA,1966,BTP,M,A,1,doublezero,147.02,0,147.84,0,0,,1766,1761,1756,1752,1751,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,0,1966.BTP.MB,1966,BTP,M,B,6,triplezero,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,0,1966.DTD.MA,1966,DTD,M,A,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1966.MDC.MA,1966,MDC,M,A,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,21,1966.PKA.MA,1966,PKA,M,A,3,shark,149.4,0,150.5,0,0,,36,35,32,37,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,0,1966.PKT.MA,1966,PKT,M,A,0,snorpus,159,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,0,1966.SAE.MA,1966,SAE,M,A,5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,0,1966.SN.MA,1966,SN,M,A,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,0,1966.TDP.MA,1966,TDP,M,A,4,whitedwarf,153.29,0,148,0,0,Unofficial final time (no official times iven for Consolation Heat),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,0,1966.TDP.MA,1966,TDP,M,A,0,blackwidow,0,0,0,0,Pushbar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1967.ATO.MA,1967,ATO,M,A,0,0,0,0,0,0,Brakes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1967.ATO.MB,1967,ATO,M,B,0,0,0,0,0,0,Brakes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1388,1967.BTP.MA,1967,BTP,M,A,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1392,1967.BTP.MB,1967,BTP,M,B,5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,22,1967.PKA.MB,1967,PKA,M,B,0,tigershark,0,0,0,0,DNF,,40,41,37,42,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,23,1967.PKA.MA,1967,PKA,M,A,1,shark,144.8,0,0,0,0,Course Record,36,43,32,44,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1410,1967.PKT.MA,1967,PKT,M,A,3,shamrock,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1412,1967.PKT.MB,1967,PKT,M,B,6,snorpus,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1431,1967.SN.MA,1967,SN,M,A,4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1968.ATO.MA,1968,ATO,M,A,0,0,0,0,0,0,Brakes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1968.ATO.MB,1968,ATO,M,B,0,0,0,0,0,0,Brakes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1716,1968.BSR.MA,1968,BSR,M,A,0,dolphin,0,0,0,0,0,,0,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1389,1968.BTP.MA,1968,BTP,M,A,5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1393,1968.BTP.MB,1968,BTP,M,B,6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,25,1968.PKA.MB,1968,PKA,M,B,0,tigershark,151.6,0,0,0,Loss of Mass,,49,50,51,52,53,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,24,1968.PKA.MA,1968,PKA,M,A,1,t2,142.5,0,140.9,0,0,Course Record,46,43,47,41,44,48,0,0,0,0,0,0,46,43,47,41,44,48,0,0,0,0,0,0
,,,,,1411,1968.PKT.MA,1968,PKT,M,A,3,snorpus,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1413,1968.PKT.MB,1968,PKT,M,B,4,shamrock,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1427,1968.SAE.MA,1968,SAE,M,A,2,0,0,0,145.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1968.SN.MA,1968,SN,M,A,0,0,145.1,0,0,0,Collusion,An ATO was helping them heat their wheels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1969.ATO.MB,1969,ATO,M,B,0,0,161.6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,794,1969.ATO.MA,1969,ATO,M,A,4,goldengoose,0,0,0,150.3,0,DNF Prelims. Reroll granted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1969.BSR.MA,1969,BSR,M,A,0,dolphin,165,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,739,1969.BTP.MA,1969,BTP,M,A,0,eighttwofive,0,0,0,0,Spin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1969.BTP.MB,1969,BTP,M,B,1,doublezero,149.55,0,142.5,0,0,A team pushers in finals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1969.DTD.MB,1969,DTD,M,B,0,0,162.34,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1969.DTD.MA,1969,DTD,M,A,0,0,157.52,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1969.DU.MA,1969,DU,M,A,0,0,190.2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,315,1969.FRI.MA,1969,FRI,M,A,0,0,170.15,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1969.KS.MA,1969,KS,M,A,0,0,0,0,0,0,DNF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1969.MDC.MB,1969,MDC,M,B,0,0,182.1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1969.MDC.MA,1969,MDC,M,A,0,0,175.27,0,0,0,0,bike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,26,1969.PKA.MB,1969,PKA,M,B,0,t2,155.9,0,0,0,0,,49,42,51,55,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,27,1969.PKA.MA,1969,PKA,M,A,5,pithon,154.41,0,144.8,0,Brakes,,46,48,47,41,43,54,0,0,0,0,0,0,49,48,47,41,43,54,0,0,0,0,0,0
,,,,,796,1969.PKT.MB,1969,PKT,M,B,0,shamrock,156.31,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,795,1969.PKT.MA,1969,PKT,M,A,2,snorpus,145.52,0,146.2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,798,1969.SAE.MA,1969,SAE,M,A,3,0,147.36,0,153.4,0,0,Bike. H1 tripped during finals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,799,1969.SAE.MB,1969,SAE,M,B,0,0,159.7,0,0,0,0,bike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1969.SN.MB,1969,SN,M,B,0,0,167.2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,797,1969.SN.MA,1969,SN,M,A,6,0,152.66,0,143.95,0,DNS,"Ran B buggy with A pushers because it was faster/lighter and they wanted to beat PiKA in their head-to-head heat. This technically means SN A DNS, so PKA A places 5th",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,800,1969.TDP.MA,1969,TDP,M,A,0,0,156.5,0,0,0,0,bike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1969.TX.MA,1969,TX,M,A,0,0,169.08,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1969.TX.MB,1969,TX,M,B,0,0,0,0,0,0,DNF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1710,1970.BSR.MA,1970,BSR,M,A,0,dolphin,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1709,1970.DU.MA,1970,DU,M,A,0,0,0,0,0,0,DNF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1698,1970.PKT.MB,1970,PKT,M,B,0,snorpus,155.9,0,0,0,Drops,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1696,1970.PKT.MA,1970,PKT,M,A,0,streak,150,0,0,0,Drops,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1697,1970.SN.MA,1970,SN,M,A,0,0,151.2,0,0,0,DQ,Why DQ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,28,1970.PKA.MA,1970,PKA,M,A,1,t2,146.2,0,148.5,0,0,,49,48,57,58,47,54,0,0,0,0,0,0,49,60,57,58,47,54,0,0,0,0,0,0
,,,,,1390,1970.BTP.MA,1970,BTP,M,A,2,0,148.5,0,149.6,0,0,825 or 00?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1394,1970.BTP.MB,1970,BTP,M,B,3,0,150.9,0,153,0,0,825 or 00?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1428,1970.SAE.MA,1970,SAE,M,A,4,0,151.8,0,0,0,DNF,Crashed during pass attempt by ATO A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1432,1970.TDP.MA,1970,TDP,M,A,5,0,154.6,0,0,0,DNF,Crashed after hit by ATO A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1382,1970.ATO.MA,1970,ATO,M,A,6,goldengoose,152.6,0,0,0,Contact,Hit TDP A in finals while attempting to pass both other buggies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,29,1970.PKA.MB,1970,PKA,M,B,7,pithon,156.4,0,0,0,0,,59,60,61,62,63,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1699,1970.DTD.MA,1970,DTD,M,A,8,0,158.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,316,1970.FRI.MA,1970,FRI,M,A,9,leroy,159.1,0,0,0,0,,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1700,1970.SAE.MB,1970,SAE,M,B,10,0,159.6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1701,1970.DTD.MB,1970,DTD,M,B,11,0,160,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1702,1970.SN.MB,1970,SN,M,B,12,0,160.1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1703,1970.TDP.MB,1970,TDP,M,B,13,0,163.6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1704,1970.ATO.MB,1970,ATO,M,B,14,0,166.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1705,1970.TX.MA,1970,TX,M,A,15,0,173.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1706,1970.MDC.MA,1970,MDC,M,A,16,0,179.9,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1707,1970.MDC.MB,1970,MDC,M,B,17,0,180,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1708,1970.DU.MB,1970,DU,M,B,18,0,250,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,801,1971.ATO.MA,1971,ATO,M,A,4,stinger,151.4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,802,1971.BTP.MA,1971,BTP,M,A,2,0,150,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,803,1971.BTP.MB,1971,BTP,M,B,3,0,150.9,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,804,1971.DTD.MA,1971,DTD,M,A,5,0,158.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,805,1971.DTD.MB,1971,DTD,M,B,7,0,158.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,806,1971.FRI.MA,1971,FRI,M,A,12,0,166.3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,807,1971.FRI.MB,1971,FRI,M,B,13,0,168.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,810,1971.MDC.MA,1971,MDC,M,A,15,0,177.4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,31,1971.PKA.MA,1971,PKA,M,A,1,pithon,146.4,0,148.5,0,0,,70,48,61,60,63,71,0,0,0,0,0,0,70,48,61,60,63,71,0,0,0,0,0,0
,,,,,30,1971.PKA.MB,1971,PKA,M,B,9,t2,161.6,0,0,0,0,,64,65,66,67,68,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,808,1971.PKT.MA,1971,PKT,M,A,6,streak,152.4,0,164.4,0,0,,1818,1813,1814,1815,1816,1817,0,0,0,0,0,0,1818,1813,1814,1815,1816,1817,0,0,0,0,0,0
,,,,,809,1971.PKT.MB,1971,PKT,M,B,11,snorpus,164.6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,811,1971.SN.MB,1971,SN,M,B,10,0,162.2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,812,1971.TDP.MA,1971,TDP,M,A,8,0,159.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,813,1971.TDP.MB,1971,TDP,M,B,14,0,169.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,814,1971.TX.MA,1971,TX,M,A,16,0,200,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,815,1971.TX.MB,1971,TX,M,B,17,0,235,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1972.BTP.MB,1972,BTP,M,B,0,pos,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,816,1972.BTP.MA,1972,BTP,M,A,4,eighttwofive,149,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,33,1972.PKA.MC,1972,PKA,M,C,0,tigershark,181.8,0,0,0,0,,74,75,76,77,67,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,34,1972.PKA.MB,1972,PKA,M,B,0,t2,0,0,0,0,DNF,,64,65,61,79,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,32,1972.PKA.MA,1972,PKA,M,A,2,pithon,144.6,0,0,0,0,,70,72,68,60,71,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,738,1972.PKT.MA,1972,PKT,M,A,1,streak,144,0,0,0,0,,1818,1813,1819,1820,1816,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,817,1972.SAE.MA,1972,SAE,M,A,5,0,152.4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
